admin1pcode,admin2pcode,admin3pcode,admin4pcode,admin5pcode,camp_name,activity,beneficiaries,month,project_status,cluster,delivery_modality,site
SY02,SY0204,SY020401,C1581,NA,NA,"# of PLWs who received micronutrients including iron, folate  for six months",9,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of PLWs with moderate acute malnutrition admitted for treatment,0,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),9,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of pregnant and lactating women in NW Syria trained on family MUAC approach,121,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0203,SY020302,C1426,NA,NA,# of boys and girls (6 – 59 months) screened for malnutrition,503,feb,Ongoing,Nutrition,Rapide Response Team,C1426
SY02,SY0203,SY020302,C1426,NA,NA,# of boys and girls (6 - 59 months) who received micronutrient supplements (micronutrient powder (MNP) for four months.,77,feb,Ongoing,Nutrition,Rapide Response Team,C1426
SY02,SY0203,SY020302,C1426,NA,NA,# of boys and girls (6 - 59 months) with moderate acute malnutrition newly admitted for treatment,5,feb,Ongoing,Nutrition,Rapide Response Team,C1426
SY02,SY0203,SY020302,C1426,NA,NA,# of boys and girls (6 - 59 months) having severe acute malnutrition without medical complication newly admitted for  treatment,2,feb,Ongoing,Nutrition,Rapide Response Team,C1426
SY02,SY0203,SY020302,C1426,NA,NA,# of RRTs established and supported to provide CMAM and IYCF services.,1,feb,Ongoing,Nutrition,Rapide Response Team,C1426
SY02,SY0203,SY020302,C1426,NA,NA,# PLWs screened for malnutrition,379,feb,Ongoing,Nutrition,Rapide Response Team,C1426
SY02,SY0203,SY020302,C1426,NA,NA,"# of PLWs who received micronutrients including iron, folate  for six months",370,feb,Ongoing,Nutrition,Rapide Response Team,C1426
SY02,SY0203,SY020302,C1426,NA,NA,# of PLWs with moderate acute malnutrition admitted for treatment,8,feb,Ongoing,Nutrition,Rapide Response Team,C1426
SY02,SY0203,SY020302,C1426,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),379,feb,Ongoing,Nutrition,Rapide Response Team,C1426
SY02,SY0203,SY020302,C1426,NA,NA,# of pregnant and lactating women in NW Syria trained on family MUAC approach,68,feb,Ongoing,Nutrition,Rapide Response Team,C1426
SY02,SY0200,SY020001,C1022,NA,NA,# of boys and girls (6 – 59 months) screened for malnutrition,1726,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY02,SY0200,SY020001,C1022,NA,NA,# of boys and girls (6 – 59 months) screened for malnutrition,5,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY02,SY0200,SY020001,C1022,NA,NA,# of boys and girls (6 - 59 months) who received micronutrient supplements (micronutrient powder (MNP) for four months.,558,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY02,SY0200,SY020001,C1022,NA,NA,# of children 6-59 months reached with HEB for 2 weeks,31,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY02,SY0200,SY020001,C1022,NA,NA,# of boys and girls (6 - 59 months) with moderate acute malnutrition newly admitted for treatment,4,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY02,SY0200,SY020001,C1022,NA,NA,# of boys and girls (6 - 59 months) having severe acute malnutrition without medical complication newly admitted for  treatment,0,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY02,SY0200,SY020001,C1022,NA,NA,# of RRTs established and supported to provide CMAM and IYCF services.,4,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY02,SY0200,SY020001,C1022,NA,NA,# PLWs screened for malnutrition,922,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY02,SY0200,SY020001,C1022,NA,NA,"# of PLWs who received micronutrients including iron, folate  for six months",900,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY02,SY0200,SY020001,C1022,NA,NA,# of PLWs with moderate acute malnutrition admitted for treatment,22,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY02,SY0200,SY020001,C1022,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),855,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY02,SY0200,SY020001,C1022,NA,NA,# of pregnant and lactating women in NW Syria trained on family MUAC approach,319,feb,Ongoing,Nutrition,Rapide Response Team,C1022
SY07,SY0700,SY070005,C3943,NA,NA,# of boys and girls (6 – 59 months) screened for malnutrition,459,feb,Ongoing,Nutrition,Rapide Response Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,# of boys and girls (6 – 59 months) screened for malnutrition,1,feb,Ongoing,Nutrition,Rapide Response Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,# of boys and girls (6 - 59 months) who received micronutrient supplements (micronutrient powder (MNP) for four months.,160,feb,Ongoing,Nutrition,Rapide Response Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,# of boys and girls (6 - 59 months) who received micronutrient supplements (micronutrient powder (MNP) for four months.,1,feb,Ongoing,Nutrition,Rapide Response Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,# of boys and girls (6 - 59 months) with moderate acute malnutrition newly admitted for treatment,6,feb,Ongoing,Nutrition,Rapide Response Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,# of RRTs established and supported to provide CMAM and IYCF services.,1,feb,Ongoing,Nutrition,Rapide Response Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,# PLWs screened for malnutrition,205,feb,Ongoing,Nutrition,Rapide Response Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,"# of PLWs who received micronutrients including iron, folate  for six months",195,feb,Ongoing,Nutrition,Rapide Response Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,# of PLWs with moderate acute malnutrition admitted for treatment,10,feb,Ongoing,Nutrition,Rapide Response Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),169,feb,Ongoing,Nutrition,Rapide Response Team,C3943
SY02,SY0204,SY020401,C1581,NA,NA,# of boys and girls (6 – 59 months) screened for malnutrition,105,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of boys and girls (6 - 59 months) who received micronutrient supplements (micronutrient powder (MNP) for four months.,24,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of boys and girls (6 - 59 months) with moderate acute malnutrition newly admitted for treatment,7,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of boys and girls (6 - 59 months) having severe acute malnutrition without medical complication newly admitted for  treatment,1,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of OTPs supported to provide treatment for severe acute malnutrition without medical complications.,1,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of TSFPs  supported to provide treatment for moderate acute malnutrition.,1,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of RRTs established and supported to provide CMAM and IYCF services.,1,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# PLWs screened for malnutrition,91,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,"# of PLWs who received micronutrients including iron, folate  for six months",71,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of PLWs with moderate acute malnutrition admitted for treatment,3,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),82,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of boys and girls (6 – 59 months) screened for malnutrition,49,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of boys and girls (6 - 59 months) who received micronutrient supplements (micronutrient powder (MNP) for four months.,6,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of boys and girls (6 - 59 months) with moderate acute malnutrition newly admitted for treatment,9,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of OTPs supported to provide treatment for severe acute malnutrition without medical complications.,1,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of TSFPs  supported to provide treatment for moderate acute malnutrition.,1,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of RRTs established and supported to provide CMAM and IYCF services.,1,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# PLWs screened for malnutrition,47,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,"# of PLWs who received micronutrients including iron, folate  for six months",34,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of PLWs with moderate acute malnutrition admitted for treatment,13,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),66,feb,Ongoing,Nutrition,Rapide Response Team,C1581
SY02,SY0204,SY020403,C1643,NA,NA,# of boys and girls (6 – 59 months) screened for malnutrition,132,feb,Ongoing,Nutrition,Rapide Response Team,C1643
SY02,SY0204,SY020403,C1643,NA,NA,# of boys and girls (6 - 59 months) who received micronutrient supplements (micronutrient powder (MNP) for four months.,24,feb,Ongoing,Nutrition,Rapide Response Team,C1643
SY02,SY0204,SY020403,C1643,NA,NA,# of boys and girls (6 - 59 months) with moderate acute malnutrition newly admitted for treatment,2,feb,Ongoing,Nutrition,Rapide Response Team,C1643
SY02,SY0204,SY020403,C1643,NA,NA,# of boys and girls (6 - 59 months) having severe acute malnutrition without medical complication newly admitted for  treatment,1,feb,Ongoing,Nutrition,Rapide Response Team,C1643
SY02,SY0204,SY020403,C1643,NA,NA,# of RRTs established and supported to provide CMAM and IYCF services.,1,feb,Ongoing,Nutrition,Rapide Response Team,C1643
SY02,SY0204,SY020403,C1643,NA,NA,# PLWs screened for malnutrition,102,feb,Ongoing,Nutrition,Rapide Response Team,C1643
SY02,SY0204,SY020403,C1643,NA,NA,"# of PLWs who received micronutrients including iron, folate  for six months",97,feb,Ongoing,Nutrition,Rapide Response Team,C1643
SY02,SY0204,SY020403,C1643,NA,NA,# of PLWs with moderate acute malnutrition admitted for treatment,3,feb,Ongoing,Nutrition,Rapide Response Team,C1643
SY02,SY0204,SY020403,C1643,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),102,feb,Ongoing,Nutrition,Rapide Response Team,C1643
SY02,SY0203,SY020301,C1391,NA,NA,# of children 6-23 months reached with LNS for four month,342,feb,Ongoing,Nutrition,Mobile Team,C1391
SY02,SY0203,SY020301,C1399,NA,NA,# of children 6-23 months reached with LNS for four month,65,feb,Ongoing,Nutrition,Mobile Team,C1399
SY02,SY0203,SY020301,C1398,NA,NA,# of children 6-23 months reached with LNS for four month,12,feb,Ongoing,Nutrition,Mobile Team,C1398
SY02,SY0203,SY020301,C1405,NA,NA,# of children 6-23 months reached with LNS for four month,23,feb,Ongoing,Nutrition,Mobile Team,C1405
SY02,SY0203,SY020301,C1392,NA,NA,# of children 6-23 months reached with LNS for four month,21,feb,Ongoing,Nutrition,Mobile Team,C1392
SY02,SY0203,SY020302,C1423,NA,NA,# of children 6-23 months reached with LNS for four month,81,feb,Ongoing,Nutrition,Mobile Team,C1423
SY02,SY0203,SY020302,C1435,NA,NA,# of children 6-23 months reached with LNS for four month,65,feb,Ongoing,Nutrition,Mobile Team,C1435
SY02,SY0203,SY020302,C1420,NA,NA,# of children 6-23 months reached with LNS for four month,20,feb,Ongoing,Nutrition,Mobile Team,C1420
SY02,SY0203,SY020302,C1427,NA,NA,# of children 6-23 months reached with LNS for four month,4,feb,Ongoing,Nutrition,Mobile Team,C1427
SY02,SY0203,SY020302,C1424,NA,NA,# of children 6-23 months reached with LNS for four month,562,feb,Ongoing,Nutrition,Mobile Team,C1424
SY02,SY0203,SY020302,C1426,NA,NA,# of children 6-23 months reached with LNS for four month,1486,feb,Ongoing,Nutrition,Mobile Team,C1426
SY02,SY0203,SY020302,C1421,NA,NA,# of children 6-23 months reached with LNS for four month,25,feb,Ongoing,Nutrition,Mobile Team,C1421
SY02,SY0203,SY020302,C1449,NA,NA,# of children 6-23 months reached with LNS for four month,205,feb,Ongoing,Nutrition,Mobile Team,C1449
SY02,SY0203,SY020302,C1447,NA,NA,# of children 6-23 months reached with LNS for four month,88,feb,Ongoing,Nutrition,Mobile Team,C1447
SY02,SY0203,SY020302,C6399,NA,NA,# of children 6-23 months reached with LNS for four month,51,feb,Ongoing,Nutrition,Mobile Team,C6399
SY02,SY0203,SY020302,C1422,NA,NA,# of children 6-23 months reached with LNS for four month,51,feb,Ongoing,Nutrition,Mobile Team,C1422
SY02,SY0203,SY020302,C1429,NA,NA,# of children 6-23 months reached with LNS for four month,55,feb,Ongoing,Nutrition,Mobile Team,C1429
SY02,SY0203,SY020302,C1444,NA,NA,# of children 6-23 months reached with LNS for four month,79,feb,Ongoing,Nutrition,Mobile Team,C1444
SY02,SY0203,SY020302,C1437,NA,NA,# of children 6-23 months reached with LNS for four month,32,feb,Ongoing,Nutrition,Mobile Team,C1437
SY02,SY0203,SY020306,C1547,NA,NA,# of children 6-23 months reached with LNS for four month,118,feb,Ongoing,Nutrition,Mobile Team,C1547
SY02,SY0203,SY020306,C1543,NA,NA,# of children 6-23 months reached with LNS for four month,87,feb,Ongoing,Nutrition,Mobile Team,C1543
SY02,SY0203,SY020306,C1535,NA,NA,# of children 6-23 months reached with LNS for four month,21,feb,Ongoing,Nutrition,Mobile Team,C1535
SY02,SY0203,SY020306,C1552,NA,NA,# of children 6-23 months reached with LNS for four month,343,feb,Ongoing,Nutrition,Mobile Team,C1552
SY02,SY0203,SY020306,C7522,NA,NA,# of children 6-23 months reached with LNS for four month,45,feb,Ongoing,Nutrition,Mobile Team,C7522
SY02,SY0203,SY020306,C1550,NA,NA,# of children 6-23 months reached with LNS for four month,17,feb,Ongoing,Nutrition,Mobile Team,C1550
SY02,SY0204,SY020401,C1581,NA,NA,# of children 6-23 months reached with LNS for four month,126,feb,Ongoing,Nutrition,Mobile Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of children 6-23 months reached with LNS for four month,56,feb,Ongoing,Nutrition,Mobile Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of children 6-23 months reached with LNS for four month,17,feb,Ongoing,Nutrition,Mobile Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of children 6-23 months reached with LNS for four month,37,feb,Ongoing,Nutrition,Mobile Team,C1581
SY02,SY0204,SY020401,C1581,NA,NA,# of children 6-23 months reached with LNS for four month,191,feb,Ongoing,Nutrition,Mobile Team,C1581
SY02,SY0204,SY020401,C8247,NA,NA,# of children 6-23 months reached with LNS for four month,3,feb,Ongoing,Nutrition,Mobile Team,C8247
SY02,SY0204,SY020401,C1583,NA,NA,# of children 6-23 months reached with LNS for four month,12,feb,Ongoing,Nutrition,Mobile Team,C1583
SY02,SY0204,SY020401,C1579,NA,NA,# of children 6-23 months reached with LNS for four month,6,feb,Ongoing,Nutrition,Mobile Team,C1579
SY02,SY0204,SY020401,C1597,NA,NA,# of children 6-23 months reached with LNS for four month,209,feb,Ongoing,Nutrition,Mobile Team,C1597
SY02,SY0204,SY020401,C1594,NA,NA,# of children 6-23 months reached with LNS for four month,35,feb,Ongoing,Nutrition,Mobile Team,C1594
SY02,SY0204,SY020401,C1603,NA,NA,# of children 6-23 months reached with LNS for four month,102,feb,Ongoing,Nutrition,Mobile Team,C1603
SY02,SY0204,SY020401,C1609,NA,NA,# of children 6-23 months reached with LNS for four month,42,feb,Ongoing,Nutrition,Mobile Team,C1609
SY02,SY0204,SY020401,C7572,NA,NA,# of children 6-23 months reached with LNS for four month,11,feb,Ongoing,Nutrition,Mobile Team,C7572
SY02,SY0204,SY020401,C1581,NA,NA,# of children 6-23 months reached with LNS for four month,1,feb,Ongoing,Nutrition,Mobile Team,C1581
SY02,SY0204,SY020401,C1613,NA,NA,# of children 6-23 months reached with LNS for four month,4,feb,Ongoing,Nutrition,Mobile Team,C1613
SY02,SY0204,SY020401,C1604,NA,NA,# of children 6-23 months reached with LNS for four month,19,feb,Ongoing,Nutrition,Mobile Team,C1604
SY02,SY0204,SY020401,C1588,NA,NA,# of children 6-23 months reached with LNS for four month,93,feb,Ongoing,Nutrition,Mobile Team,C1588
