organization,organization_type,partner_code,implementing_partner_type,fund_source_donor,fund_category,sector,project_appeal,is_earthquake_response,sector_objective,sector_activity,activity_description,sector_indicator,indicator_unit,exact_value,beneficiaries,indirect_beneficiaries,total_beneficiaries,disaggregation_of_total_beneficiaries,exact_male_18,exact_female_18,exact_children_0_14,exact_youth_15_17,exact_pwd,exact_id_ps,exact_returnees,previously_assisted,if_yes_how_many_assisted_previously,total_unique_beneficiaries,delivery_modality,conditionality,restrictions,cash_delivery_mechanism,transfer_value,frequency,report_this_to_any_other_sector,if_yes_which_sector,governorate,admin1pcode,district,admin2pcode,sub_district,admin3pcode,community,admin4pcode,neighborhood,neighborhood_pcode,other_place_name,response_modality,hub,implementing_month,reporting_cycle,status,comment,order,total_usd,exact_male_18_from_total_beneficiaries,exact_female_18_from_total_beneficiaries,exact_children_0_14_from_total_beneficiaries,exact_youth_15_17_from_total_beneficiaries,exact_pwd_from_total_beneficiaries,exact_id_ps_from_total_beneficiaries,exact_returnees_from_total_beneficiaries,project_code_hrp,project_name,relevant_indicator2,specification_field_if_relevant_indicator_is_blank_then_leave_this_field_empty3,disaggregation_of_total_beneficiaries4
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.01 Financial support including grants and seed funds and subsidized loans to businesses with high potential for job retention and creation,NA,"Indicator 2.01.1 # of people supported to rehabilitate, develop, or start a social or business entrepreneurship initiative",People,12,60,0,60,NA,NA,NA,NA,NA,NA,NA,NA,Yes,60,0,Cash,Conditional,Restricted,Direct Physical Cash payment,1000,One-off,No,(blank),Idleb,SY07,Ariha,SY0705,Mhambal,SY070502,Bsanqul,C4322,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,12000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0224,LNGO,Ent_0224,LNGO,(blank),NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.01 Financial support including grants and seed funds and subsidized loans to businesses with high potential for job retention and creation,NA,"Indicator 2.01.1 # of people supported to rehabilitate, develop, or start a social or business entrepreneurship initiative",People,22,110,0,110,NA,NA,NA,NA,NA,NA,NA,NA,Yes,110,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),Yes,FSL - Food and Agriculture,Idleb,SY07,Ariha,SY0705,Mhambal,SY070502,Bsanqul,C4322,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,110,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0224,LNGO,Ent_0224,LNGO,(blank),NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.01 Financial support including grants and seed funds and subsidized loans to businesses with high potential for job retention and creation,NA,"Indicator 2.01.1 # of people supported to rehabilitate, develop, or start a social or business entrepreneurship initiative",People,15,75,0,75,NA,NA,NA,NA,NA,NA,NA,NA,Yes,75,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),Yes,FSL - Food and Agriculture,Idleb,SY07,Ariha,SY0705,Mhambal,SY070502,Mhambal,C4330,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,75,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.01 Financial support including grants and seed funds and subsidized loans to businesses with high potential for job retention and creation,NA,"Indicator 2.01.1 # of people supported to rehabilitate, develop, or start a social or business entrepreneurship initiative",People,20,100,0,100,NA,NA,NA,NA,NA,NA,NA,NA,Yes,100,0,Cash,Conditional,Restricted,Direct Physical Cash payment,1000,One-off,No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Mashhad Ruhin,C6692,(blank),NA,Kafr Losin Camp _ TRC,Cross Border,NWS,Mar,NA,NA,NA,NA,20000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.01 Financial support including grants and seed funds and subsidized loans to businesses with high potential for job retention and creation,NA,"Indicator 2.01.1 # of people supported to rehabilitate, develop, or start a social or business entrepreneurship initiative",People,20,100,0,100,NA,NA,NA,NA,NA,NA,NA,NA,Yes,100,0,Cash,Conditional,Restricted,Direct Physical Cash payment,1000,One-off,No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Mashhad Ruhin,C6692,اتاساي/ Atasay,CP002134,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,20000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.01 Financial support including grants and seed funds and subsidized loans to businesses with high potential for job retention and creation,NA,"Indicator 2.01.1 # of people supported to rehabilitate, develop, or start a social or business entrepreneurship initiative",People,34,170,0,170,NA,NA,NA,NA,NA,NA,NA,NA,No,0,170,In-kind,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Mashhad Ruhin,C6692,(blank),NA,Mashhad Ruhin,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.01 Financial support including grants and seed funds and subsidized loans to businesses with high potential for job retention and creation,NA,"Indicator 2.01.1 # of people supported to rehabilitate, develop, or start a social or business entrepreneurship initiative",People,10,50,0,50,NA,NA,NA,NA,NA,NA,NA,NA,Yes,50,0,Cash,Conditional,Restricted,Direct Physical Cash payment,1000,One-off,No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Burdaqly,C6693,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,10000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,22,22,0,22,NA,NA,NA,NA,NA,NA,NA,NA,Yes,22,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,Jebel Saman,SY0200,Atareb,SY020001,Tuwama,C1020,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,21,21,0,21,NA,NA,NA,NA,NA,NA,NA,NA,Yes,21,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,Jebel Saman,SY0200,Atareb,SY020001,Sahara,C1023,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,33,33,0,33,NA,NA,NA,NA,NA,NA,NA,NA,Yes,33,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,Jebel Saman,SY0200,Atareb,SY020001,Jeineh,C1032,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0169,LNGO,Ent_0169,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,45,45,0,45,NA,NA,NA,NA,NA,NA,NA,NA,Yes,45,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,Jebel Saman,SY0200,Atareb,SY020001,Kafr Karmin,C1035,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,15,15,0,15,20,45,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,25,25,0,25,NA,NA,NA,NA,NA,NA,NA,NA,Yes,25,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,A'zaz,SY0204,A'zaz,SY020400,Salama,C1561,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0185,LNGO,Ent_0185,LNGO,Ent_0050,NGO / Other,Early Recovery and Livelihood,Non-HRP,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,10,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,Yes,10,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,A'zaz,SY0204,A'zaz,SY020400,Azaz,C1564,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,8,2,0,0,0,8,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,118,118,0,118,NA,NA,NA,NA,NA,NA,NA,NA,Yes,118,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,A'zaz,SY0204,A'zaz,SY020400,Azaz,C1564,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,10,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,Yes,10,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,A'zaz,SY0204,A'zaz,SY020400,Niddeh,C1572,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,15,15,0,15,NA,NA,NA,NA,NA,NA,NA,NA,Yes,15,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,A'zaz,SY0204,Suran,SY020405,Albil,C1669,Dostluk (Friendship Camp)/الصداقة,CP000495,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,104,104,0,104,NA,NA,NA,NA,NA,NA,NA,NA,Yes,104,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Idleb,SY0700,Maaret Tamsrin,SY070005,Ma'arrat Tamasrin,C3947,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,88,88,0,88,NA,NA,NA,NA,NA,NA,NA,NA,Yes,88,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Idleb,SY0700,Maaret Tamsrin,SY070005,Kelly,C3949,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,59,59,0,59,NA,NA,NA,NA,NA,NA,NA,NA,Yes,59,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Idleb,SY0700,Sarmin,SY070006,Sarmin,C3953,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,60,60,0,60,NA,NA,NA,NA,NA,NA,NA,NA,Yes,60,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Dana,C4126,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,27,27,0,27,NA,NA,NA,NA,NA,NA,NA,NA,Yes,27,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Aqrabat,C4127,(blank),NA,Dar Hamoud,Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,34,34,0,34,NA,NA,NA,NA,NA,NA,NA,NA,Yes,34,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Aqrabat,C4127,(blank),NA,Abwab Al rahma,Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,41,41,0,41,NA,NA,NA,NA,NA,NA,NA,NA,Yes,41,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Deir Hassan - Darhashan,C4129,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,47,47,0,47,NA,NA,NA,NA,NA,NA,NA,NA,Yes,47,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Deir Hassan - Darhashan,C4129,(blank),NA,Al Iman,Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,36,36,0,36,NA,NA,NA,NA,NA,NA,NA,NA,Yes,36,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Atma,C4130,(blank),NA,Al rih Al mursala,Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,37,37,0,37,NA,NA,NA,NA,NA,NA,NA,NA,Yes,37,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Atma,C4130,(blank),NA,Al kwaiti,Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,46,46,0,46,NA,NA,NA,NA,NA,NA,NA,NA,Yes,46,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Atma,C4130,(blank),NA,Ataa2,Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,27,27,0,27,NA,NA,NA,NA,NA,NA,NA,NA,Yes,27,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Qah,C4131,(blank),NA,Al sultan Abdulhamid,Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,32,32,0,32,NA,NA,NA,NA,NA,NA,NA,NA,Yes,32,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Qah,C4131,(blank),NA,Dar Al Reaya,Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,34,34,0,34,NA,NA,NA,NA,NA,NA,NA,NA,Yes,34,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Qah,C4131,(blank),NA,Al Shohadaa,Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,38,38,0,38,NA,NA,NA,NA,NA,NA,NA,NA,Yes,38,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Qah,C4131,(blank),NA,Bayan & Mushref,Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,14,14,0,14,NA,NA,NA,NA,NA,NA,NA,NA,Yes,14,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Qourqeena,SY070304,Htan,C4161,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,51,51,0,51,NA,NA,NA,NA,NA,NA,NA,NA,Yes,51,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Qourqeena,SY070304,Qourqeena,C4174,(blank),NA,(blank),Cross Border,NWS,Feb,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
