sector,hub,response_modality,implementing_partner,governorate,district,sub_district,location,location_type,community,reporting_month,start_date,end_date,project_status,activity,delivery_modality,cash_conditionality,transfer_value,cash_delivery_mechanism,beneficiaries,families,admin1pcode,admin2pcode,admin3pcode,admin4pcode,new_beneficiaries,total_usd,sub_cluster
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Shouhadaa Syria1 / شهداء سوريا1,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,1244,297,SY07,SY0704,SY070401,C4231,Yes,14850,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Aidoun / عائدون,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,481,133,SY07,SY0704,SY070401,C4231,Yes,6650,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Salama1 / سلمى1,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,1332,321,SY07,SY0704,SY070401,C4231,Yes,16050,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Kateaa Al Naher 2 / قاطع النهر2,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,380,92,SY07,SY0704,SY070401,C4231,Yes,4600,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Almanshara-Shouhadaa Syria2 / المنشرة-شهداء سورية2,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,317,83,SY07,SY0704,SY070401,C4231,Yes,4150,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Al Itkan / الإتقان,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,478,118,SY07,SY0704,SY070401,C4231,Yes,5900,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Al Taawun / التعاون,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,504,138,SY07,SY0704,SY070401,C4231,Yes,6900,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Adam / أدم,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,484,120,SY07,SY0704,SY070401,C4231,Yes,6000,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Ahl A l Quran / أهل القرءان,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,584,173,SY07,SY0704,SY070401,C4231,Yes,8650,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Insan / إنسان,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,253,74,SY07,SY0704,SY070401,C4231,Yes,3700,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Ein El-Bayda (Badama),Camp/Settlements,Almashfaand Al Firin / المشفى و الفرن,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,701,185,SY07,SY0704,SY070401,C4229,Yes,9250,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Hanbushiyeh,Camp/Settlements,Al Hanbushiyeh / الحنبوشية,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,1891,508,SY07,SY0704,SY070401,C4228,Yes,25400,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Ein El-Bayda (Badama),Camp/Settlements,Aneen Al Sahel / أنين الساحل,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,235,59,SY07,SY0704,SY070401,C4229,Yes,2950,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Hanbushiyeh,Camp/Settlements,Al Salata / السلاطة,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,918,211,SY07,SY0704,SY070401,C4228,Yes,10550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Hanbushiyeh,Camp/Settlements,Kharmash / خرماش,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,226,65,SY07,SY0704,SY070401,C4228,Yes,3250,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Dorriyeh,Camp/Settlements,Al Bonyan / البنيان,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,290,71,SY07,SY0704,SY070402,C4249,Yes,3550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Dorriyeh,Camp/Settlements,Al Faroq (Darkosh) / الفاروق)دركوش),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,505,104,SY07,SY0704,SY070402,C4249,Yes,5200,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Dorriyeh,Camp/Settlements,Ali Bin Abi Taleb (Dorriyeh) / علي بن ابي طالب(الدرية),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,634,152,SY07,SY0704,SY070402,C4249,Yes,7600,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Dorriyeh,Camp/Settlements,Othman Bin Affan (Darkosh) / عثمان بن عفان(دركوش),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,457,135,SY07,SY0704,SY070402,C4249,Yes,6750,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Dorriyeh,Camp/Settlements,Al Sad / السد,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,159,37,SY07,SY0704,SY070402,C4249,Yes,1850,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Dorriyeh,Camp/Settlements,Omahat Al Moumenien(Dorriyeh) / امهات المؤمنين(الدرية),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,102,35,SY07,SY0704,SY070402,C4249,Yes,1750,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Mreimin (Darkosh),Camp/Settlements,Al Khazan(mrimin) / الخزان(مريمين),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,336,102,SY07,SY0704,SY070402,C4254,Yes,5100,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Zanbaqi,Camp/Settlements,Aleppo 1 / حلب 1,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,526,164,SY07,SY0704,SY070402,C4253,Yes,8200,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Zanbaqi,Camp/Settlements,Aleppo 2 / حلب 2,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,411,120,SY07,SY0704,SY070402,C4253,Yes,6000,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Zanbaqi,Camp/Settlements,Aleppo 3 / حلب 3,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,442,124,SY07,SY0704,SY070402,C4253,Yes,6200,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Zarzur (Darkosh),Camp/Settlements,Al Aman (Darkosh) / الأمان(دركوش),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,449,110,SY07,SY0704,SY070402,C4238,Yes,5500,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Qaderiyeh - Qayqun,Camp/Settlements,Wata Kaekon / وطى قيقون,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,75,27,SY07,SY0704,SY070403,C4258,Yes,1350,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,Camp/Settlements,Az-Zawf 1 (Sham) / الزواف 1 ( الشام),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,795,207,SY07,SY0704,SY070403,C4263,Yes,10350,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,Camp/Settlements,Az-Zawf 2 (Sadaka Tashi) / الزواف 2 ( صدقة ),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,1427,404,SY07,SY0704,SY070403,C4263,Yes,20200,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,Camp/Settlements,Al Wafaa(Zuf) / الوفاء (الزوف),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,596,149,SY07,SY0704,SY070403,C4263,Yes,7450,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,Camp/Settlements,Jabal Alzawya / جبل الزاوية,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,235,59,SY07,SY0704,SY070403,C4263,Yes,2950,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,Camp/Settlements,Kafilt Alkhair / قافلة الخير,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,456,105,SY07,SY0704,SY070403,C4263,Yes,5250,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,Camp/Settlements,Jinan / جنان,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,572,133,SY07,SY0704,SY070403,C4263,Yes,6650,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,Camp/Settlements,Katea Jinan / قاطع جنان,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,459,95,SY07,SY0704,SY070403,C4263,Yes,4750,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Shoquz / شقز,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,385,102,SY07,SY0704,SY070401,C4231,Yes,5100,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,Camp/Settlements,kafr Dlbeh / كفر دلبه,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,579,138,SY07,SY0704,SY070403,C4263,Yes,6900,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Ramliyeh,Camp/Settlements,Astara / أسطرة,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,371,101,SY07,SY0704,SY070401,C4234,Yes,5050,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,Camp/Settlements,Al Shaikh Saiah / الشيخ صياح,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,802,228,SY07,SY0704,SY070403,C4263,Yes,11400,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Kalaat Al Sendian / قلعة السنديان,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,1125,249,SY07,SY0704,SY070401,C4231,Yes,12450,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,Camp/Settlements,Al Amal(Zuf) / الأمل(الزوف),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,221,52,SY07,SY0704,SY070403,C4263,Yes,2600,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Baksariya,Camp/Settlements,Bekseria / بكسريا,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,383,98,SY07,SY0704,SY070401,C4223,Yes,4900,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Hanbushiyeh,Camp/Settlements,Rami-Habib / رامي حبيب,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,333,93,SY07,SY0704,SY070401,C4228,Yes,4650,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Alkfair / الكفير,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,1471,392,SY07,SY0704,SY070401,C4231,Yes,19600,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Al Iman(Kherbet Aljoz) / الإيمان(خربة الجوز),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,271,76,SY07,SY0704,SY070401,C4231,Yes,3800,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Hamama - Kafr Debbin,Camp/Settlements,Ref Halab(Darkosh) / ريف حلب(دركوش),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,277,85,SY07,SY0704,SY070403,C4267,Yes,4250,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,Camp/Settlements,Bdama / بداما,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,218,51,SY07,SY0704,SY070401,C4231,Yes,2550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Sheikh Issa Elashury,Camp/Settlements,Al Hammam(Sheikh Essa) / الحمام(الشيخ عيسى),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,371,92,SY07,SY0704,SY070402,C4251,Yes,4600,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Dorriyeh,Camp/Settlements,Abo-Baker / أبو بكر,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,382,102,SY07,SY0704,SY070402,C4249,Yes,5100,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Jamiliya (Darkosh),Camp/Settlements,Al Jameleea / الجميلية,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,291,71,SY07,SY0704,SY070402,C4241,Yes,3550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,Camp/Settlements,Ashwaee-Ekhaa - Zawf cluster / عشوائي الاخاء - تجمع الزوف,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,923,231,SY07,SY0704,SY070403,C4263,Yes,11550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Mreimin (Darkosh),Camp/Settlements,Engineers 1 / المهندسين 1,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,2184,626,SY07,SY0704,SY070402,C4254,Yes,31300,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Zarzur (Darkosh),Camp/Settlements,Alraiat Albaydaa / الرايات البيضاء,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,629,157,SY07,SY0704,SY070402,C4238,Yes,7850,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Hamama - Kafr Debbin,Camp/Settlements,Oion Aara / عيون عارة,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,1160,302,SY07,SY0704,SY070403,C4267,Yes,15100,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Hamama - Kafr Debbin,Camp/Settlements,Tareek Alhamam / طريق الحمام,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,126,28,SY07,SY0704,SY070403,C4267,Yes,1400,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Harim,Armanaz,Ghafar,Camp/Settlements,Al Gharbal(Ghafar) / الغربال(الغفر),January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,283,76,SY07,SY0703,SY070305,C4175,Yes,3800,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Darkosh,Zarzur (Darkosh),Camp/Settlements,Al Shaheed Maher Kujak / الشهيد ماهر كوجاك,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,251,76,SY07,SY0704,SY070402,C4238,Yes,3800,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Hamama - Kafr Debbin,Camp/Settlements,Rayat Alnasir / رايات النصر,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,211,58,SY07,SY0704,SY070403,C4267,Yes,2900,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Idleb,Jisr-Ash-Shugur,Janudiyeh,Maland,Camp/Settlements,Barda / بردا,January,2023-01-17T00:00:00Z,2023-01-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,142,40,SY07,SY0704,SY070403,C4259,Yes,2000,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Aleppo,A'zaz,A'zaz,Bab Alsalameh,Camp/Settlements,Al Jisr / الجسر,January,2023-01-14T00:00:00Z,2023-01-14T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,2290,434,SY02,SY0204,SY020400,C6669,Yes,21700,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Aleppo,A'zaz,A'zaz,Azaz,Camp/Settlements,NA,January,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,423,91,SY02,SY0204,SY020400,C1564,Yes,4550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Aleppo,A'zaz,A'zaz,Maarin (A'zaz),Camp/Settlements,Wadi Marrin / وادي معرين,January,2023-01-14T00:00:00Z,2023-01-16T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,7607,1398,SY02,SY0204,SY020400,C1574,Yes,69900,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Aleppo,A'zaz,A'zaz,Salama,Camp/Settlements,New Bab Al Salame / باب السلامة الجديد,January,2023-01-22T00:00:00Z,2023-01-26T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,6570,1435,SY02,SY0204,SY020400,C1561,Yes,71750,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Aleppo,A'zaz,A'zaz,Salama,Camp/Settlements,Old Bab Al Salame / باب السلامة القديم,January,2023-01-29T00:00:00Z,2023-01-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,7377,1613,SY02,SY0204,SY020400,C1561,Yes,80650,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Aleppo,A'zaz,A'zaz,Nayara,Camp/Settlements,Kafr Naya / كفر نايا,January,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,120,23,SY02,SY0204,SY020400,C1573,Yes,1150,nfi
NFI,NWS X-B,Syria Cross-Border HLG,14,Aleppo,A'zaz,A'zaz,Azaz,Camp/Settlements,NA,January,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional,50,Money Transfer Agent,280,43,SY02,SY0204,SY020400,C1564,Yes,2150,nfi
